,richness
0,2.88835715246045
1,1.9281459512716885
2,3.6015679385174875
3,2.154217735210848
4,3.042006343996678
5,3.025470321199008
6,3.1885089898150087
7,3.039757755449816
8,2.8765383121390986
9,2.9660491740050956
10,2.4929665410771924
11,2.6866540723162324
12,3.090200290954646
13,2.7257017793735407
14,2.369462734970799
15,3.130699617280594
16,2.4534389967726438
17,3.3394136673874466
18,3.2172830062588442
19,3.1133518011777976
20,2.970260211211116
21,2.477657801697334
22,3.364040744342504
23,2.1334523597384756
24,2.782886525640489
25,2.950219210275826
26,3.484660831035842
27,3.1644374388356735
28,2.4765737434741046
29,2.496528588639719
30,1.9732972763073027
31,1.9588469886536277
32,2.641366315538402
33,2.3131901087501854
34,3.0901560775115753
35,2.914661923439778
36,1.901735330165198
37,2.6822422200408975
38,2.716971348068472
39,3.046675856483834
40,3.4423791208299424
41,2.957925893126111
42,3.0343361116225087
43,2.6287405833474735
44,3.0009062563370072
45,1.711766246064548
46,3.5095937458169013
47,2.135046835359405
48,2.660513775966173
49,3.0644489600955107
50,3.5940004068490006
51,2.5647356570138338
52,3.4269974363886866
53,2.3553062464410206
54,2.3772089101862663
55,3.3383897663521123
56,2.5998282339186396
57,2.0794375312291975
58,3.306915863119855
59,2.7692795077669397
60,3.2559812327465987
61,3.2237916625656826
62,2.3653036396493694
63,2.2277568531797125
64,2.7980819624162305
65,3.5792714908255605
66,2.6782751264214206
67,1.2168760308470365
68,3.02998405202808
69,2.8491702501215843
70,2.9961610143360966
71,2.578384157436368
72,2.8685684571671968
73,3.5179792898554205
74,1.448349825878419
75,2.4533827728688635
76,2.6691382004369055
77,3.3453600998079778
78,3.082117878010583
79,2.6900635395930292
80,2.67337907894263
81,2.6192355299723427
82,2.6658859185487507
83,3.222349444815892
84,3.255826540351271
85,2.6274982064211034
86,3.525293597531338
87,2.729543057607453
88,2.9515350902465496
89,2.9196935911070554
90,2.872527097329642
91,2.934170542261911
92,1.913067807490019
93,2.3245207928536322
94,3.286423186574277
95,2.647878102991374
96,3.182830249131697
97,3.143770638706869
98,2.812285906082534
99,2.2678664850492134
100,2.7373655522347597
101,2.9570614411128258
102,2.7313344324430693
103,3.0430697336781156
104,2.6146014037981247
105,2.598203321278658
106,3.1002731231740057
107,3.4355006655292453
108,2.7617263270942973
109,2.9292552303806088
110,3.722061016080848
111,2.9812444323489484
112,2.7063814335358694
113,2.6952953275461886
114,2.9019059084821306
115,3.37486372146399
116,2.9333917336901063
117,2.322912196575114
118,2.7277678258455027
119,2.8554206018797403
120,2.7829890620169744
121,3.241156093287735
122,3.0741403911715035
123,3.182053035530649
124,2.7653001012567238
125,3.7269248498013225
126,2.0789323239945707
127,3.5350245573360977
128,3.001764187794336
129,2.7610502001882233
130,3.324763686409802
131,3.0633249849912603
132,2.6177553815155186
133,2.706330685117898
134,2.860255820341976
135,2.4984727616878466
136,2.706555987232014
137,3.4315688298256735
138,2.4971780278791047
139,3.311816377187861
140,2.803880672088095
141,2.8459000161212953
142,2.438712910614045
