,richness
0,1.3171991030149894
1,1.6022735070721523
2,2.773313127991902
3,2.0545223775164594
4,1.8050676978546565
5,1.8560886647393404
6,1.3906693371710044
7,3.720614920563584
8,2.4589974796632545
9,1.0623171790334964
10,2.7581416863511357
11,1.2144128456990118
12,1.669122829222622
13,1.67288940116159
14,1.9669584819780943
15,0.7544630386514686
16,3.3051290974553167
17,1.884501805153242
18,1.975157628900913
19,2.463188954771477
20,1.638545741316988
21,2.107685531951144
22,1.9668989605777987
23,2.13644931443268
24,2.879964001289895
25,2.1764962911640318
26,1.0912634341591598
27,1.5029294131778315
28,1.7801700029927878
29,1.161106050569492
30,2.3787161638488876
31,2.2180511299610313
32,2.139370371682328
33,1.8730844523543775
34,1.8465686285387288
35,2.6915699380665985
36,1.5235219462818486
37,2.3208991610362295
38,1.5570639666783448
39,2.91009829333435
40,1.4923569152037672
41,1.6305423420065115
42,1.6894658318961557
43,1.1591048371514423
44,1.9689388641729786
45,3.6356983512996206
46,0.6362084723838177
47,1.5495622864595688
48,0.9187181599039038
49,2.2380102979540455
50,1.9138704632825954
51,3.68261067437309
52,2.0800050508984316
53,2.1321821560082914
54,3.0612844705295967
55,1.9148902222041466
56,2.463667168846783
57,1.5263603697125385
58,1.5663402409414011
59,2.4659534164328547
60,3.7051959546243975
61,2.0391184313461417
62,1.767102929419862
63,2.345087401070776
64,2.4755981032895384
65,2.280816035135282
66,1.204249134563008
67,2.0609212306414033
68,2.3456560666558737
69,1.7797955880005696
70,0.3681648891050465
71,2.656051414211877
72,1.379322993501609
73,1.9259691197312934
74,1.5546778083280637
75,1.936280368951034
76,1.7902930969528748
77,0.25612230078143616
78,2.4198973743550196
79,2.147237993735283
80,1.4087451327166627
81,2.2468635509239645
82,1.857869975303
83,1.848737045846249
84,2.5449716265612254
85,2.1221976954263213
86,1.7871242666378038
87,3.763849518962085
88,0.7714663164725176
89,2.4841514699444103
90,2.6357013978021637
91,1.8757319077187504
92,2.29661469034745
93,2.1940015672835447
94,2.0659572226495855
95,0.42938480482895824
96,1.4468367154102573
97,2.6715833711216357
98,3.16097118841441
99,1.795442172950477
100,1.4255231172315836
101,2.463306012122144
102,1.6327180103966223
103,2.37220977332792
104,2.1638465680971732
105,1.7769385364469508
106,1.498071636241995
107,1.9361302214691882
108,1.956344506103926
109,1.499436163669619
110,2.103519616372782
111,2.0778654490112096
112,2.8401469411901763
113,2.153898015223629
114,2.041547779083437
115,2.4859726885148126
116,1.9507910357909495
117,2.622441646866944
118,1.5115973574415738
119,2.3880221571177254
120,1.7623765504852373
121,1.5256743897272331
122,1.4745021881495175
123,2.2443360340649945
124,2.5597889166944188
125,2.461828511312802
126,1.9748568552112848
127,1.634130296089747
128,1.542261491524462
129,2.1413582057139484
130,2.72736994830975
131,1.5484213490960723
132,1.5003895408517582
133,1.5211637625428678
134,1.6812287617542534
135,1.4392177308290024
136,2.3778446246046148
137,1.9538145196234833
138,2.0860232411080246
139,2.7382054983321367
140,2.2370140677081918
141,2.2487455017326172
142,1.916539819734902
143,1.8842479591385881
144,1.731492019520682
145,1.847889871763802
146,1.0986122886681098
147,2.642268684681213
148,1.725248608048737
149,3.4384792638340196
150,1.341333163538511
151,2.2647321132771587
152,1.1271005780568486
153,1.928235821040553
154,2.1107923465424263
155,1.115078860168039
156,1.7542730857891038
157,1.4488241152593593
158,1.8381225039056555
159,2.076680720249185
160,2.3471277567199
161,1.1753470902756262
162,3.1781656567739027
163,2.249247208394817
164,3.219750136908397
165,1.8369764037931426
166,2.2063103027738635
