,richness
194,3.2277923674340037
195,2.40209534922937
196,3.346734395144469
197,3.103121643854732
198,3.4583044174469877
199,2.8278601134912877
200,2.6744991860424228
201,1.815496454253761
202,2.5554033285868036
203,2.4849066497880004
204,2.583699032370977
205,2.4173118995655187
206,3.3269977722997015
207,2.6925574119597386
208,3.0515362512291433
209,2.6158671934926256
210,2.1883791201175704
211,2.299997995807606
212,3.4431540795346534
213,3.3973955423244844
214,3.0248515269527636
215,2.689811446078376
216,3.532637292612515
217,2.627549702761985
218,2.374458680278736
219,2.7115041187807636
220,1.6094379124341003
221,2.3600635840841706
222,2.627208944293578
223,2.3507641001180324
224,3.7547181960614253
225,2.6851828567866143
226,3.290202144981017
227,3.8365362245943615
228,2.487901117700277
229,2.738623638078274
230,3.43696955750113
231,2.914576920344446
232,3.8980783961097245
233,2.5144054575403008
234,2.9792204795292934
235,3.0104984466199514
236,2.6289851036301792
237,2.802690789716414
238,2.8726513424535867
239,2.8382572587665273
240,3.2780451506339534
241,2.9746756857347787
242,2.4266635184928567
243,2.121793837831974
244,3.3077611504845015
245,3.2701862730403786
246,2.9986559313456467
247,2.654424501174331
248,2.4007917449966394
249,2.832675475263434
250,2.6434345793602456
251,2.5766236615501388
252,2.230764295148062
253,2.761919304181998
254,2.507014867061001
255,2.8572923331835303
256,1.6094379124341003
257,3.4715419017397102
258,2.773240518923772
259,3.111958905159784
260,2.9708832540047636
261,3.05948602187291
262,2.504168929871047
263,3.1712725964059754
264,3.4466205919660053
265,3.3174547911968766
266,2.3184531755592657
267,2.4342936295399915
268,2.9577079787786347
269,2.631942647498958
270,3.2231400282080402
271,2.285436258984228
272,2.349928868061285
273,3.3474579011541175
274,3.2024322303197796
275,2.149088085199662
276,2.713668483211691
277,2.519830771638521
278,2.902841380840864
279,2.7241101966731147
280,2.5093689425035497
281,3.2348078529335202
282,3.3689773255302984
283,2.5014345996936633
284,2.98667464434263
285,2.4459514191709237
286,3.3477508650185
287,3.505907368821401
288,2.5986082562507824
289,2.724253740540706
290,3.277116476573037
291,2.781835493483088
292,3.100436477749809
293,3.3843679134467473
294,3.888631813399125
295,3.1654227560728407
296,2.7288247151143734
297,2.788295551815559
298,2.872761176426806
299,2.7285808152848663
300,2.428164546191771
301,2.5002609506990776
302,3.3469692648812615
303,3.20802196177345
304,4.225039691464002
305,2.865547201689434
306,2.9709745833645878
307,1.92141035783844
308,3.8941678135797098
309,3.1510874508811
310,2.710540673456913
311,2.9911462303729635
312,3.1904323105615116
313,3.155686693246492
314,2.0794415416798357
315,3.150625281356022
316,2.9125270368537177
317,2.82879351316789
318,2.727061911460854
319,2.8141521106224596
320,2.555941546394123
321,3.149879971370342
322,2.388556884290623
323,2.9810865698781353
324,2.586053837542413
325,4.164518141321065
326,2.628112875544776
327,2.5087119506862474
328,3.1739642165448645
329,2.7049187449680128
330,2.8051855848995726
331,2.3794731682425345
332,2.7803075026117288
333,2.958356849881144
334,2.5741300347720166
335,2.9418998525225653
336,3.187132498173297
337,3.194443416107406
338,2.804187239051558
339,2.3366104760685835
340,2.8918358263313917
341,2.912849119044364
342,1.8782289408945438
343,3.3771896080055472
344,3.1055930599500243
345,2.54511116904491
346,2.6964837101170582
347,2.594850958890513
348,2.8533168338780457
349,2.883647317856095
350,2.9562463135802863
351,2.579408221201138
352,3.5904532845350356
353,3.2420139319958334
354,2.6991626716060497
355,2.905100469648115
356,2.823379979179409
357,2.5380350623962644
358,3.15381574048889
359,3.4702898797648705
360,3.226751206172987
361,3.5851168507923044
362,2.470335622787118
363,2.925910742715213
364,2.429721109908639
365,3.0746101047249685
366,2.6095787957028302
367,2.5446326960331533
368,3.6493284684904785
369,3.3342090799771
370,3.1003235005564975
371,2.153908701231099
372,2.364618336379494
373,3.5725215704245423
374,3.2315532824491813
375,2.329410469700871
376,3.107681979188119
377,2.4568754717707777
378,3.7492575587716837
379,2.4967522908478967
380,2.743040342630084
381,3.4650042761490294
382,2.7034836633254242
383,3.1968646192623034
384,3.1238021147794086
385,3.449013641006721
386,2.7322274129427546
387,3.3995078330535433
388,2.18444954086451
389,2.511368840377405
390,3.2142193344021144
391,2.669815746564236
392,2.9320843959300134
393,3.1912800095893052
394,3.543247044490831
395,3.884078942350132
396,3.089121322593964
397,3.550814415985136
398,2.5941021741461037
399,2.699113474135294
400,3.039750733855131
401,3.046814294284975
402,3.422544769290247
403,4.008380066876056
404,2.92701843551776
405,2.584060362445111
406,3.0685627063058054
407,4.148656087627712
408,3.8455459880966854
409,2.851562294376282
410,2.7905445964545907
411,3.9956414313996262
412,2.7315962201139192
413,2.9914983632349736
414,3.1687714193875753
415,2.844351627191451
416,2.671434290315718
417,3.110503731289741
418,2.620512655811034
419,3.0230306321032487
420,3.12965347888719
421,2.924946440805042
422,3.0751816779983128
423,3.477091961067397
424,3.5138564390091296
425,2.053495389938943
426,2.88631267739638
427,2.4687647107114317
428,3.2927616460540023
429,3.0624929199814233
430,2.413841614574506
431,2.99316127255744
432,3.1689537195056316
433,2.37546225099414
434,2.749881228993844
435,1.9208271964182304
436,2.7684584515516066
437,2.614590910520409
438,2.555593324991403
439,2.791628625003121
440,3.0692701782503087
441,3.03651470134334
442,2.5888988221015343
443,3.113769216052137
444,3.1625067803319795
445,3.277112881912981
446,3.2106059020047106
447,2.874119158369791
448,2.8077439092134036
449,2.961562419406553
450,3.757661412281468
451,3.418438041903604
452,2.590452833069781
453,3.223002909211063
454,3.098503108320884
455,2.4750734964939545
456,3.2169096937071546
457,2.383032278915136
458,3.048986235055178
459,2.3554258754456048
460,2.5431720878658637
461,2.9558685736651076
462,3.2892942367952775
463,3.12954830167777
464,3.711511398457109
465,2.72925768944009
466,2.003696838909851
467,3.0652702455856145
468,3.609986559905607
469,2.871734882939589
470,2.6410731769635074
471,2.8015206161288653
472,2.6327019445044724
473,2.787313703908063
474,2.6445643361677593
475,2.450884253994153
476,2.5910405681516857
477,3.4449998447024877
478,3.1196818166970464
479,2.592663823578898
480,2.602954880551745
481,3.1806968989455267
482,2.6297432809233467
483,1.3797587642121678
484,2.668854547543731
485,2.557322374086765
486,2.6880695227542373
487,2.801665122344459
488,2.8073613770446677
489,2.671084723819198
490,1.9771216035824664
491,2.47518439590182
492,2.7238226977692146
493,2.3850749844114185
494,2.769986792597735
495,3.2322558585423806
496,2.8714072258989796
497,2.791508949772099
498,2.6888421426745923
499,3.1926538187308413
500,2.2980304613998936
501,2.961339044607405
502,3.2452379877429265
503,2.1788914558198313
504,3.9070336984200744
505,2.1630915102652626
506,2.4289752578441166
507,2.529961706540185
508,3.2253833958858644
509,2.368494487001459
510,3.3760426290611294
511,2.836626663787678
512,2.519407525520695
513,2.6578043460048253
514,2.8135354321240675
515,3.0943241223262055
516,2.5506086266180543
517,2.5862361693984424
518,3.093558378287922
519,3.1683212930796767
520,2.6312015272614806
521,1.981560691626225
522,2.965287697010015
523,2.848678265464601
524,3.2204942707179676
525,2.711741059750667
526,3.1713382276099025
527,2.953836489981503
528,2.3507322565163555
529,3.016850470936202
530,2.9690217213999732
531,3.158479403169516
532,2.536249596060172
533,3.7489680728331796
534,3.1800537987831157
535,2.706204575503995
536,2.731280275817425
537,1.9960687746547867
538,2.829144548883274
539,3.264641108936822
540,2.4779418621872455
541,2.211608786897818
542,4.053913937962635
543,3.7120385120765413
544,3.3341593324305476
545,2.236249041600666
546,2.2917996444862707
547,3.4363766509547258
548,3.3675218790184904
549,2.2382107028971086
550,2.8893514265318014
551,3.327645986223472
552,2.480869592878812
553,2.946782510360888
554,2.748542252973695
555,2.409239160858681
556,2.9021093967529605
557,3.4402697455314324
558,3.024771209179207
559,3.099465919219857
560,3.0484874785542586
561,3.0244056115354905
562,2.606543028101571
563,2.5092448663198135
564,2.7572923712787674
565,3.333191182994303
566,3.9871525084835837
567,2.8495444135707957
568,3.007652249868473
569,3.4305023981788954
570,3.5858851250085544
571,2.9267475005664827
572,2.8060755531939368
573,3.5460455932498203
574,2.521431324578892
575,3.072458381443385
576,2.905067904357811
577,2.2983850902037806
578,2.8092331790664495
579,2.8236778072577122
580,3.533396410356225
581,3.294907257602999
582,3.6012279465695145
583,2.848146472433873
584,2.6752834462047597
585,3.2382313384603085
586,2.2464857129877704
587,2.1984316068797165
588,3.371699345367081
589,3.0795303651950374
590,3.7827765658023336
591,2.84313602092574
592,3.0320882404091885
593,2.707361150534311
594,2.5538657371572366
595,3.1086329101500456
596,3.2902130390405158
597,2.6275107051420004
598,2.713282550960646
599,2.202169708532294
600,2.5442799465639636
601,2.736014140831894
602,3.1358909307784555
603,2.8818793846048334
604,1.720011725532482
605,2.138456242145137
606,3.0719444999766723
607,2.8641493066997556
608,3.143062712226276
609,3.0486413241942807
610,2.3778764739062694
611,3.22073045901495
612,2.3291103969395537
613,2.798077161739683
614,2.4947960331269345
615,2.896142649514052
616,2.5548155125889482
617,3.008038886776328
618,2.7496203003103483
619,3.6997787818237193
620,2.303628630169401
621,3.5529260339446807
622,2.6949643490716477
623,1.7302311277539064
624,2.1922560652473466
625,3.27945195908301
626,2.2209507434232947
627,1.9615256787400879
628,2.7006166927144415
629,2.622234264653275
630,3.7433505743411657
631,2.9321333306013138
632,3.288994134785218
633,2.3546789976826203
634,2.586604876229198
635,3.456783095623421
636,3.0813525748372275
637,3.08948294425002
638,2.592152909710635
639,3.1155699611119685
640,3.2238159613960726
641,2.7349483984251965
642,2.3322643869867163
643,3.2508408188070277
644,2.1385186650353187
645,3.2532236911556653
646,3.4131056654375933
647,3.1309072276114613
648,2.3010449881281554
649,3.2580574489946934
650,3.012556959752916
651,3.1016692287140026
652,2.2037345237027064
653,3.55269335166164
654,3.416219876984802
655,3.2687411400956328
656,1.791759469228055
657,2.5048638518541035
658,2.808696115635522
659,4.280391074228886
660,2.55279097877544
661,3.1790659388037104
662,2.8674561577585713
663,2.8808611651836884
664,3.6678901686218515
665,3.3837003355577084
666,2.818105977634427
667,2.8055273589379905
668,2.916760158243638
669,2.4684851167770074
670,2.728241551575493
671,1.9705599978121413
672,3.257599841949759
673,2.245181796316192
674,2.386026141323047
675,2.545319210862005
676,2.99924215926499
677,2.4905621881126954
678,2.468457182175875
679,3.086852241258271
680,1.7663900838309257
681,2.760525091484579
682,3.131482881513668
683,1.9232838342066765
684,2.560305487196093
685,1.9883296125428933
686,2.757486865616503
687,2.808113377148517
688,3.051874633019158
689,2.819998508799888
690,2.563723497167901
691,2.361733752945949
692,3.3780794539808543
693,2.4417338063279295
694,3.7684832778026474
695,2.722329838397825
696,2.545559642715384
697,2.9841752691220154
698,3.6548188819591383
699,2.5579991556801605
700,2.962774657563087
701,3.758636584152585
702,2.9684624005429816
703,2.9932346243519747
704,2.4961575106737275
705,2.629883141573353
706,2.5342237292573864
707,4.162319311218081
708,2.1144122644110768
709,3.4153271445139195
710,3.3890693895017274
711,2.8613708013855095
712,2.958995604113121
713,3.396496077929593
714,3.285947463193268
715,2.7815276881633535
716,3.5126551206552277
717,3.474936374763841
718,1.9284860596392654
719,2.1829653956991377
720,2.732012736404513
721,2.780466111071137
722,3.860338062109725
723,2.8300814723134406
724,2.219087586027945
725,2.7995835090077845
726,2.7438130523407893
727,2.682106275219525
728,2.341334087232944
729,3.9083619496888016
730,2.951163109839442
731,2.9788897164864574
732,2.761657193364991
733,3.393424465480799
734,3.403268759715658
735,3.464906720636288
736,2.796913106701049
737,3.054592181218169
738,3.1183077105759067
739,3.2033166395740307
740,3.7613035712022103
741,2.7888674837473446
742,2.433049862195948
743,2.5741577472671704
744,2.55905842051782
745,3.0389803554345955
746,2.807233305763913
747,3.9912064722762035
748,3.4402598873888333
749,3.0222958901616397
750,3.043330536128342
751,2.935714904915124
752,3.4157825787506733
753,2.8827734250171884
754,3.049876535521637
755,3.2724078286751834
756,2.6574453418295114
757,3.1163753485521086
758,2.856070437263303
759,2.3580177326093685
760,3.1358399849186402
761,3.2486293290863446
762,3.1868632515300885
763,3.284125722970657
764,3.188509471753899
765,1.9700653228784943
766,2.553606653400337
767,3.0089562124175515
768,3.183764921479272
769,2.883192237960042
770,3.066981764831723
771,2.6489532156499487
772,3.5011481094766017
773,2.674332107170137
774,3.4629564006049502
775,2.636810240241924
776,2.4023197269542
777,1.989112639707359
778,1.0986122886681098
779,3.6949802183190896
780,3.3151511265477582
781,2.8102741609392754
782,3.404676705904903
783,2.859951325076835
784,2.8906522650771858
785,2.735944306269083
786,2.172731785026019
787,2.9718451653827804
788,3.091265759671364
789,4.038086181692828
790,2.6738426412488137
791,3.66764716024454
792,2.28843645015516
793,2.610139504661025
794,2.4850547624128883
795,3.436237363552353
796,3.006406437188443
797,3.1426113425971196
798,2.9011778771230876
799,2.986060498743495
800,2.324416694217748
801,3.082987878500436
802,3.420351742238834
803,3.888432639337675
804,3.114458084681582
805,2.908269792753081
806,3.5204579244148917
807,2.923448647422764
808,2.319398325096519
809,3.131276630085846
810,2.614199647214148
811,2.838042508633215
812,2.3656813599678195
813,2.7275169650568065
814,2.3658959533470463
815,2.934464569491505
816,3.875631247952488
817,3.040685902118129
818,2.914643262475095
819,3.6681075868744353
820,2.9528792445701466
821,2.105233616114759
822,3.0207533999190606
823,2.753318371209297
824,2.5700085703375914
825,2.6428032856786983
826,2.621520170200303
827,3.289997393961019
828,2.745677759383861
829,2.753788648861697
830,2.8297774594975413
831,3.7727701667598192
832,2.209309292400167
833,3.346091214565767
834,3.0904274444827746
835,3.5599559805802747
836,2.343408566265349
837,3.218641490392671
838,3.5207079570423945
839,2.541688673179376
840,2.5569076186149235
841,2.7772668236461326
842,2.4620874748223347
843,2.64928032011577
844,3.8848753241931067
845,2.6574738520440317
846,2.1761359207229636
847,3.1924108486892515
848,2.891525618429386
849,3.3504197951933343
850,2.6284633325421956
851,2.7497736378284685
852,2.882224510442834
853,2.678139288859038
854,2.800274297235153
855,2.5767937725175813
856,2.80989494103599
857,2.500382719975381
858,3.5295139065094974
859,2.6473804947994077
860,2.36518531935693
861,2.801477472127813
862,2.883291533064535
863,3.1372301327384418
864,2.358147130195546
865,3.6441724418483066
866,3.5401055978012677
867,3.6840558947221074
868,3.087417963448927
869,2.7425529630936283
870,3.3868700592885532
871,2.3450427678437036
872,2.084637232705064
873,3.0762351078320105
874,2.6964425138171895
875,3.933140957491621
876,2.8688323473778614
877,3.150674011661006
878,2.5122630061257576
879,2.416287428934627
880,3.076669010500477
881,2.286152471580281
882,2.256523801396042
883,3.980411233392876
884,3.596373322818845
885,2.7556646036354127
886,3.214679529749436
887,3.1909755874405827
888,2.550472393798932
889,2.898043661293914
890,3.0757604296237395
891,3.1241517448437057
892,3.271528088370317
893,2.369610609738
894,3.1111016398267712
895,2.827933210289103
896,3.2140553068672317
897,2.374405803170194
898,2.510085692036366
899,2.768934316527899
900,2.4714904378161857
901,3.084986005326259
902,3.4949996285944933
903,2.7063814677595133
904,2.866808205979428
905,3.128899142713132
906,2.5294458977433996
907,2.7900602674264117
908,2.7706021184668743
909,3.119882923926732
910,2.7421648603390016
911,2.8079602425288432
912,2.1708261624125385
913,4.435047624113389
914,1.9421925685078556
915,2.747393777918884
916,2.5819812464572762
917,3.193515238251552
918,3.382356405056996
919,2.397826693860361
920,4.265149634188853
921,3.614963222794211
922,2.581709434737336
923,1.737114798037589
924,2.8791465261909224
925,3.1602360456274354
926,2.9275637018190404
927,2.6395693735863315
928,3.510710776518678
929,3.3106721917758577
930,3.821333370872144
931,2.8941537459522038
932,3.163000539767077
933,3.440719562196959
934,2.3599881248771113
935,2.912543052164826
936,2.7257004397663582
937,3.1262120812276297
938,2.8581618284381936
939,3.009712779260823
940,2.936163224717322
941,2.9615758463729622
942,2.7193757925605633
943,3.1559406142679145
944,2.977480780750526
945,2.892955351550761
946,3.199236360382295
947,2.511629002753818
948,2.769006189389713
949,1.9823405052035044
950,2.8093395651297035
951,2.392544258735698
952,2.976075689674736
953,2.819676503632143
954,3.491600202477031
955,3.10467793746632
956,3.457254021429279
957,2.694970398028273
958,3.6301327095358396
959,3.0259005806231785
960,3.034865990641533
961,2.9270289809617087
962,3.1569294586237846
963,4.535401100047516
964,3.274207576747697
965,2.732540718990694
966,3.3345163173591037
967,3.2249664951255523
968,4.170303735741192
969,2.2778923091163326
970,2.6235924009685765
971,3.0721701093832827
972,3.6649730453296554
973,2.6046424132010015
974,3.077543337489319
975,4.424599977218417
976,2.7425369436283242
977,2.8359619491724986
978,2.000833133597453
979,2.1863791762992615
980,2.540793402683134
981,3.068791476827407
982,2.905269044997121
983,2.81322956232767
984,2.4759056875327166
985,3.1095609945297067
986,2.9395200610411725
987,1.7690602087362044
988,3.30964129187366
989,3.5857019949805564
990,2.6219840237563257
991,2.296814116071259
992,2.63418413176994
993,2.66710064982809
994,3.9189924319002487
995,1.9852488123540946
996,3.003834258356453
997,3.412528146106414
998,2.6423167680580963
999,2.9296752017606957
1000,2.611203602474325
1001,2.4703797191732497
1002,3.0576639550610434
1003,2.8996564570915897
1004,2.5753554617683023
1005,2.8886738254325537
1006,3.674601481837269
1007,2.5191909242203367
1008,3.03719142473114
1009,2.6128127235829393
1010,3.724850012132686
1011,3.6653169473680234
1012,2.688783529500892
1013,2.537923830280923
1014,1.9296396000113367
1015,2.9219575726575213
1016,2.237697225806913
1017,3.95831403604537
1018,2.5610983948568196
1019,3.2412065498803284
1020,2.7415356898671908
1021,3.0084156586349815
1022,3.2252295708004497
1023,2.423033847808908
1024,3.127645288776125
1025,2.935678065314936
1026,3.191648917671901
1027,2.885341937082638
1028,2.3881544025751307
1029,0.7578886313748282
1030,2.783590778726168
1031,2.8178604095885826
1032,2.5981832486988097
1033,2.6240639956245837
1034,2.5116871445382647
1035,2.505772171481896
1036,3.0174447608272907
1037,2.0644729059762232
1038,2.6910696803930505
1039,2.4254823315405445
1040,1.0986122886681098
1041,2.793752102543332
1042,3.5156684600682393
1043,2.5367940589726095
1044,2.219571952406606
1045,3.2059623328064784
1046,3.605474655703156
1047,2.61033241578975
1048,4.0524003635875685
1049,2.231004885122714
1050,2.690445756649214
1051,2.66215525369604
1052,2.964115209636571
1053,2.541750633601004
1054,2.5118727668864285
1055,2.604989119258866
1056,2.529486745766784
1057,3.108785523795207
1058,3.036388927966195
1059,2.9866947507720596
1060,2.846999682645395
1061,3.4592020452732632
1062,3.7180961167663424
1063,2.946861436207987
1064,2.5145228937828596
1065,2.893317174006759
1066,2.4125920402987524
1067,2.7839193598510996
1068,2.5255150576826995
1069,3.1716932814482135
1070,2.5868829452922975
1071,3.380974497633096
1072,2.8915749632835293
1073,3.0099205563889675
1074,3.0729258735172245
1075,2.7153214426185546
1076,3.219110172946404
1077,3.0194086997016334
1078,2.7710352377847496
1079,3.6046413677863933
1080,3.3574243600868012
1081,2.4890351182904467
1082,2.4109344736260576
1083,2.316844064539827
1084,2.935688624998809
1085,3.618404349400295
1086,2.021816708209994
1087,3.0261995787752114
1088,2.646360663156918
1089,3.605222627084505
1090,2.7364101289898057
1091,2.823701997776281
1092,3.691211103695365
1093,2.6034028391125283
1094,2.5540144129175557
1095,4.141863584149617
1096,3.769816928458098
1097,2.460238134686462
1098,4.201715936754782
1099,2.8712281020713797
1100,2.972394566935458
1101,2.761019986578838
1102,2.7359287556072003
1103,3.2652810311237186
1104,3.227642355070952
1105,2.643545129815756
1106,3.4794896909641295
1107,2.8234172471799552
1108,2.6284750434105364
1109,4.125125113369977
1110,2.89795568375839
1111,3.0517132094076094
1112,2.8203449831617053
1113,3.190840145859074
1114,3.3675614074762787
1115,2.4285638735685056
1116,3.318313754808261
1117,2.960716338496817
1118,2.744896109098334
1119,3.457546340353124
1120,2.017104184231844
1121,3.4195455766691722
1122,2.8375756232170453
1123,2.7217783750136357
1124,2.6389504454344896
1125,3.4143682139989027
1126,3.4811433218560164
1127,2.2338645980019582
1128,2.7527441554373424
1129,3.1616218416291035
1130,3.692889533043159
1131,2.6914019726069
1132,2.81210440594815
1133,3.2267592473352233
1134,3.0214232567392667
1135,2.188638043539671
1136,2.9047498945512245
1137,2.59464095440436
1138,3.174326506686645
1139,2.7890253212543668
1140,2.4294686462307618
1141,2.4338909531591986
1142,2.5575704443801897
1143,3.3086502203125163
1144,3.0834951783853466
1145,2.812477733198725
1146,2.795337545776221
1147,3.878825152236151
1148,2.315186018201992
1149,2.823935697688747
1150,3.040331648776791
1151,2.3471212749590724
1152,2.6064527705501166
1153,3.213850342312305
1154,3.000244407934041
1155,3.2395695005661915
1156,2.4138011171740947
1157,2.578219518894724
1158,4.059587108603283
1159,2.7692109142375654
1160,2.6575173685218014
1161,3.560542374533983
1162,2.756215598423625
1163,3.438781325904893
1164,2.7738409093683876
1165,2.9648460041737845
1166,3.593222230114211
1167,3.966665487461013
1168,1.924733212516346
1169,3.122661327193634
1170,3.0936522279745344
1171,2.935331950722642
1172,2.8398574636839573
1173,2.914977186904636
1174,3.213397737281074
1175,2.454993310978709
1176,3.026362037269878
1177,2.1972304812537913
1178,2.4561424267358807
1179,1.9978986365624778
1180,3.5667408689589393
1181,2.8754222900420654
1182,2.9158094823418588
1183,2.812696273893853
1184,3.7975207300850657
1185,3.3577414926730724
1186,3.1983054123380676
1187,3.036303781070451
1188,2.8849032783744724
1189,2.8605829989089826
1190,2.831613562423835
1191,2.9003821122442925
1192,3.6230466855681263
1193,3.138967643449194
1194,3.3444955361570035
1195,3.4978008215242946
1196,2.8677342023395735
1197,2.5374317658600627
1198,3.16582191026981
1199,2.406347005570034
1200,3.0476112493975953
1201,3.4508620127590457
1202,2.7310176802409427
1203,2.842225290007402
1204,3.1443741848460216
1205,2.2955791142216797
1206,3.1756504354028996
1207,2.9095624490996395
1208,2.4675089873287486
1209,3.2359429459009488
1210,3.0753580126752667
1211,2.1555248069434043
1212,3.431828964399309
1213,2.4354478587351696
1214,2.870314725782315
1215,2.5170741804151056
1216,2.818452274631533
1217,2.3909873930730345
1218,2.0429443315439535
1219,2.2984325681408064
1220,2.714511405524526
1221,2.2918177548163357
1222,3.509816986807276
1223,2.6857097118152664
1224,2.6193223690210483
1225,2.905639373918376
1226,3.693003059491414
1227,3.1018276951373323
1228,3.0719275475844854
1229,3.850400163918142
1230,2.8665184318532893
1231,2.3922667125567347
1232,2.927816238318795
1233,3.571039531372802
1234,2.5424663819594886
1235,3.0536494060782924
1236,2.994393676858175
1237,2.0388071803143086
1238,3.0942497402626836
1239,2.2333041614459455
1240,3.785723815564692
1241,2.649130125468684
1242,2.904439092277783
1243,3.409759092980685
1244,3.1296460031835647
1245,3.1467891490901496
1246,3.0498310696531337
1247,3.139929556504543
1248,3.6931949507602275
1249,2.7183286727257707
1250,2.955743520873564
1251,2.770877115381601
1252,3.3902649290791547
1253,2.804330188721314
1254,3.3174038010601037
1255,3.212345303936419
1256,2.946934777877116
1257,2.6311480091757278
1258,2.3222690138149527
1259,3.4159417851679716
1260,3.6776481454804566
1261,2.742035283407946
1262,2.666623362111054
1263,2.1426341120356014
1264,2.4655468972864214
1265,2.7704017690258094
1266,2.856936648114309
1267,2.7106326240462653
1268,3.540880471068693
1269,2.7718713192233064
1270,2.7298020537506043
1271,3.740375579236029
1272,2.5460342942200613
1273,1.9421564880921176
1274,3.0009531237771543
1275,2.1005029102197277
1276,2.172679467402842
1277,2.7517483289553013
1278,2.929465141386633
1279,2.8370228652319773
1280,2.5994315486235413
1281,3.253623551174328
1282,3.1762007501603327
1283,2.4147950344367697
1284,2.8997968792622886
1285,2.975887882474348
1286,3.175837336540888
1287,2.8900203399736637
1288,2.8937230590549787
1289,3.734607608579023
1290,3.1729351205990426
1291,2.9797015050276374
1292,2.823370930728353
1293,2.3509549075997747
1294,3.1010583200080157
1295,2.9291985685185673
1296,2.448539862994539
1297,3.1225529271313706
1298,2.9878682940601196
